"name_sci","name_e","name_c","lat","lon","survey_dat","province","county","location","national_l","IUCN_redli","endemic_c","data_sourc","data_owner"
"Alectoris chukar","Chukor Partridge","石鸡",38.83333,105.68333,NA,"","","内蒙古阿拉善左旗",0,6,0,"李湘涛,1996","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",39.1,101.7,NA,"","","内蒙古阿拉善右旗",0,6,0,"张荫荪,梁拴柱,1989","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",39.18333,101.66667,NA,"","","内蒙古阿拉善右旗",0,6,0,"李湘涛,1996","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",42.36667,122.53333,200000,"","","辽宁彰武县",0,6,0,"金连成,邱英杰,2004","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",41.6,121.64167,198200,"","","辽宁义县与北镇县之间的医巫闾山",0,6,0,"宋殿云,刘平,1990","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",41.53333,121.23333,NA,"","","辽宁义县碾盘沟",0,6,0,"黄沐朋主编","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",40.61667,120.68333,NA,"","","辽宁兴城市",0,6,0,"黄沐朋主编","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",41.98333,122.81667,200000,"","","辽宁新民县",0,6,0,"金连成,邱英杰,2004","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",40.33333,120.31667,NA,"","","辽宁绥中县",0,6,0,"李湘涛,1996","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",41.11667,122.05,NA,"","","辽宁盘锦市",0,6,0,"李湘涛,1996","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",41.23333,119.36667,NA,"","","辽宁凌源市",0,6,0,"李湘涛,1996","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",41.16667,121.35,200000,"","","辽宁凌海市",0,6,0,"金连成,邱英杰,2004","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",40.81667,122.28333,200000,"","","辽宁连山区",0,6,0,"金连成,邱英杰,2004","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",41.13333,119.71667,NA,"","","辽宁喀喇沁左翼县",0,6,0,"李湘涛,1996","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",41.11667,121.15,NA,"","","辽宁锦州市",0,6,0,"马建章,1988","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",40.75,120.85,NA,"","","辽宁锦西县黄土坎",0,6,0,"黄沐朋主编","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",41.38333,119.63333,200000,"","","辽宁建平县",0,6,0,"金连成,邱英杰,2004","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",40.81667,119.78333,NA,"","","辽宁建昌县",0,6,0,"李湘涛,1996","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",40.7,120.98333,NA,"","","辽宁葫芦岛市",0,6,0,"李湘涛,1996","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",42.01667,121.71667,NA,"","","辽宁阜新县",0,6,0,"李湘涛,1996","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",41.56667,120.45,NA,"","","辽宁朝阳县",0,6,0,"马建章,1988","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",41.8,120.78333,200000,"","","辽宁北票市",0,6,0,"金连成,邱英杰,2004","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",29,115.8,198608,"","","江西永修县",0,6,0,"傅道言,丁铁明,1989","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",32.38333,119.43333,NA,"","","江苏扬州市",0,6,0,"江苏省林业厅,1988","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",34.25,117.18333,NA,"","","江苏徐州市",0,6,0,"江苏省林业厅,1988","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",34.6,119.16667,NA,"","","江苏连云港市",0,6,0,"李湘涛,1996","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",32.5,113.40833,NA,"","","河南桐柏县桐柏山",0,6,0,"李延娟,金明霞,1986","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",34.13333,112.08333,NA,"","","河南嵩县",0,6,0,"李湘涛,1996","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",33.03333,111.83333,NA,"","","河南内乡县",0,6,0,"李湘涛,1996","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",33.78333,111.6,NA,"","","河南栾川县",0,6,0,"李湘涛,1996","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",34.45,113.03333,198500,"","","河南灵宝县",0,6,0,"杨有乾,葛荫榕,和振武,1992","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",34.51667,110.86667,198500,"","","河南济源县",0,6,0,"杨有乾,葛荫榕,和振武,1992","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",35.06667,112.58333,198500,"","","河南辉县",0,6,0,"杨有乾,葛荫榕,和振武,1992","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",34.16667,112.01667,198400,"","","河南伏牛山北坡杨树林",0,6,0,"牛安敏,1986","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",40.18333,117.96667,NA,"","","河北遵化县",0,6,0,"李湘涛,1996","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",40.2,117.68333,192911,"","","河北遵化市清东陵",0,6,0,"动物所标本(1506)","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",37.66667,114.38333,NA,"","","河北赞皇县",0,6,0,"李湘涛,1996","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",39.91667,115.04167,198206,"","","河北小五台山",0,6,0,"郭泠,阎宏,1986","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",40.6,117.48333,193012,"","","河北雾灵山柳河",0,6,0,"动物所标本(1507)","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",39.83333,114.55,NA,"","","河北蔚县",0,6,0,"李湘涛,1996","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",42.31667,117.25,199200,"","","河北围场县",0,6,0,"侯建华,武明录,1997","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",39.6,118.18333,NA,"","","河北唐山市",0,6,0,"李湘涛,1996","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",38.03333,114.5,193401,"","","河北石家庄市",0,6,0,"动物所标本(1513)","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",39.91667,119.58333,NA,"","","河北秦皇岛市",0,6,0,"李湘涛,1996","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",38.23333,114.2,NA,"","","河北平山县",0,6,0,"李湘涛,1996","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",36.41667,114.16667,193510,"","","河北彭城北王庄",0,6,0,"动物所标本(1516)","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",39.35,114.68333,193408,"","","河北涞源县五迥岭",0,6,0,"动物所标本(1482)","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",38.03333,114.13333,193304,"","","河北井陉县南山",0,6,0,"动物所标本(1496)","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",38.03333,114.13333,NA,"","","河北井径县",0,6,0,"李湘涛,1996","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",39.7,119.15,195306,"","","河北昌黎县凤凰山",0,6,0,"动物所标本(14225)","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",39.7,119.15,NA,"","","河北昌黎县",0,6,0,"李湘涛,1996","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",39.8,119.4,198500,"","","河北北戴河",0,6,0,"许维枢,1990.","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",35.48333,108.4,NA,"","","甘肃正宁县",0,6,0,"李湘涛,1996","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",38.9,100.4,NA,"","","甘肃张掖市",0,6,0,"李湘涛,1996","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",37.9,102.6,NA,"","","甘肃武威县",0,6,0,"李湘涛,1996","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",33,104.6,NA,"","","甘肃文县",0,6,0,"李湘涛,1996","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",37.2,102.8,NA,"","","甘肃天祝县",0,6,0,"李湘涛,1996","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",38,101.3,NA,"","","甘肃肃南裕固族自治县",0,6,0,"李湘涛,1996","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",39.5,94.8,NA,"","","甘肃肃北县",0,6,0,"李湘涛,1996","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",36.01667,107.88333,NA,"","","甘肃庆阳县",0,6,0,"李湘涛,1996","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",35.5,106.6,NA,"","","甘肃平凉县",0,6,0,"李湘涛,1996","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",35.4,107.9,NA,"","","甘肃宁县",0,6,0,"李湘涛,1996","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",32.83333,104.85833,197400,"","","甘肃南部县白水江自然保护区",0,6,0,"王香亭,宋志明,1979","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",38.4,100.8,NA,"","","甘肃民乐县",0,6,0,"李湘涛,1996","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",36.06667,107.00833,198400,"","","甘肃陇东地区",0,6,0,"马建平,王丕贤,1997","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",36.06667,107.00833,199400,"","","甘肃陇东地区",0,6,0,"马建平,王丕贤,1997","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",33.1,105.5,198608,"","","甘肃康县杨坝村",0,6,0,"张绳祖,1987","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",33.1,105.5,197408,"","","甘肃康县杨坝村",0,6,0,"张绳祖,1987","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",39.7,98.4,NA,"","","甘肃酒泉市",0,6,0,"李湘涛,1996","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",36.4,107.9,NA,"","","甘肃华池县",0,6,0,"李湘涛,1996","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",35.8,108,NA,"","","甘肃合水县",0,6,0,"李湘涛,1996","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",36.19167,107.525,197900,"","","甘肃东部子午岭地区",0,6,0,"王丕贤,周天林,1994","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",32.84167,104.9,199400,"","","甘肃白水江自然保护区",0,6,0,"杨友桃等,1996","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",39.68333,115.93333,193308,"","","北京周口店安家园",0,6,0,"动物所标本(1514)","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",40.54167,115.64167,199000,"","","北京延庆县松山自然保护区",0,6,0,"高武主编,1994","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",40.6,117.4,198006,"","","北京密云县雾灵山林场",0,6,0,"蔡其侃主编,1988","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",40.36667,116.83333,NA,"","","北京密云县雾灵山",0,6,0,"李湘涛,1996","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",40.35,116.81667,200404,"","","北京密云县白河峡谷",0,6,0,"中国观鸟年报, 2004.","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",39.84167,115.45833,199000,"","","北京门头沟百花山自然保护区",0,6,0,"高武主编,1994","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",39.8,115.6,197905,"","","北京门头沟百花山林场",0,6,0,"蔡其侃主编,1988","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",40.7,116.6,199000,"","","北京怀柔县汤河口",0,6,0,"高武主编,1994","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",39.7,116,196003,"","","北京房山县坨里村",0,6,0,"蔡其侃主编,1988","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",39.7,116,199000,"","","北京房山县坨里村",0,6,0,"高武主编,1994","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",39.56667,115.7,200301,"","","北京房山县拒马河",0,6,0,"中国观鸟年报, 2003.","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",39.56667,115.7,200400,"","","北京房山县拒马河",0,6,0,"中国观鸟年报, 2004.","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",39.6,115.9,196004,"","","北京房山县陈家台村",0,6,0,"蔡其侃主编,1988","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",39.6,115.9,199000,"","","北京房山县陈家台村",0,6,0,"高武主编,1994","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",40.2,116.2,195712,"","","北京昌平区十三陵",0,6,0,"蔡其侃主编,1988","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",40.2,116.2,199000,"","","北京昌平区十三陵",0,6,0,"高武主编,1994","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",34.05,117.06667,NA,"","","安徽萧县皇藏峪自然保护区",0,6,0,"安徽省林业厅,2005","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",34.03333,117.08333,197906,"","","安徽萧县",0,6,0,"李炳华,1992","Ding, Changqing"
"Alectoris chukar","Chukor Partridge","石鸡",34.03333,117.08333,197905,"","","安徽萧县",0,6,0,"安徽省林业局,1990","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",35.76667,102.65,198308,"","","青海循化县孟达林场",0,5,1,"叶晓堤,王祖望,1993","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",35.5,99.9,196901,"","","青海兴海县农场",0,5,1,"刘乃发,杨友桃,1982","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",36.6,101.8,NA,"","","青海西宁市周围",0,5,1,"李德浩主编,1989","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",36.63333,101.8,NA,"","","青海西宁市",0,5,1,"刘乃发,黄族豪,2004","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",36.9,93.1,NA,"","","青海乌图美仁县",0,5,1,"李德浩主编,1989","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",36.9,100.7,NA,"","","青海青海湖",0,5,1,"李德浩主编,1989","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",36.3,102.8,NA,"","","青海民和县",0,5,1,"李德浩主编,1989","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",37.3,101.6,195907,"","","青海门源县",0,5,1,"动物所标本(37639)","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",34.95,98.3,NA,"","","青海玛多县",0,5,1,"李湘涛,1996","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",36.4,102.4,NA,"","","青海乐都县",0,5,1,"李德浩主编,1989","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",35.93333,102,NA,"","","青海尖扎县",0,5,1,"刘乃发,黄族豪,2004","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",36.5,101.5,NA,"","","青海湟中县",0,5,1,"李德浩主编,1989","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",36.71667,101.28333,NA,"","","青海湟源县",0,5,1,"刘乃发,黄族豪,2004","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",36.7,101.3,NA,"","","青海湟源县",0,5,1,"李德浩主编,1989","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",36.9,100.96667,NA,"","","青海海晏县",0,5,1,"李湘涛,1996","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",35.5,100.7,195907,"","","青海贵南县",0,5,1,"动物所标本(37642)","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",36,101.4,NA,"","","青海贵德县",0,5,1,"李德浩主编,1989","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",36.2,100.6,195912,"","","青海共和县",0,5,1,"动物所标本(37633)","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",36.4,94.9,NA,"","","青海格尔木市",0,5,1,"李湘涛,1996","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",36.2,100.6,NA,"","","青海刚察县",0,5,1,"李湘涛,1996","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",36.3,98.1,NA,"","","青海都兰县",0,5,1,"李湘涛,1996","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",37.3,97.3,195905,"","","青海德令哈县",0,5,1,"动物所标本(58204)","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",36.78333,99.05,200307,"","","青海茶卡",0,5,1,"中国观鸟年报, 2003.","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",35.9,105.7,198400,"","","宁夏西吉县六盘山",0,5,1,"刘乃发,1988","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",36.03333,105.7,198009,"","","宁夏西吉县火石寨",0,5,1,"刘乃发,杨友桃,1982","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",36.1,105.7,198009,"","","宁夏西吉县火石寨",0,5,1,"刘乃发,王香亭,1965","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",35.96667,105.71667,NA,"","","宁夏西吉县",0,5,1,"刘乃发,黄族豪,2004","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",36.41667,105.33333,198004,"","","宁夏屈吴山",0,5,1,"刘乃发,1993","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",36.41667,105.33333,199104,"","","宁夏屈吴山",0,5,1,"刘乃发 1993.","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",35.6,106.1,198400,"","","宁夏隆德县六盘山",0,5,1,"刘乃发,1988","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",35.6,106.1,198411,"","","宁夏隆德县好水村",0,5,1,"刘乃发,王香亭,1965","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",35.61667,106.11667,NA,"","","宁夏隆德县",0,5,1,"刘乃发,黄族豪,2004","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",36.5,105.6,198400,"","","宁夏海原县六盘山",0,5,1,"刘乃发,1988","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",36.2,105.8,198009,"","","宁夏海原县",0,5,1,"刘乃发,杨友桃,1982","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",36.56667,105.63333,NA,"","","宁夏海原县",0,5,1,"刘乃发,黄族豪,2004","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",35.2,106.2,198010,"","","甘肃庄浪县韩店村",0,5,1,"刘乃发,杨友桃,1982","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",34.9,106.2,198011,"","","甘肃张家川回族自治县恭门村",0,5,1,"刘乃发,杨友桃,1982","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",34.7,104.8,NA,"","","甘肃武山县",0,5,1,"李湘涛,1996","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",34.61667,105.7,NA,"","","甘肃天水市",0,5,1,"刘乃发,黄族豪,2004","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",34.5,104,198011,"","","甘肃岷县梅川村",0,5,1,"刘乃发,杨友桃,1982","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",34.7,103.8,NA,"","","甘肃临洮县",0,5,1,"李湘涛,1996","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",34.2,105.15,NA,"","","甘肃礼县",0,5,1,"刘乃发,黄族豪,2004","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",36.26667,103.95,199504,"","","甘肃兰州市和榆中县周围的吴家大山",0,5,1,"刘乃发,陈小勇,1996","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",36.06667,103.85,NA,"","","甘肃兰州市",0,5,1,"刘乃发,黄族豪,2004","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",36.5,104.6,198010,"","","甘肃靖远县屈吴山",0,5,1,"刘乃发,杨友桃,1982","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",35.6,105,198010,"","","甘肃会宁县",0,5,1,"刘乃发,杨友桃,1982","Ding, Changqing"
"Alectoris magna","Rusty-necklaced Partridge","大石鸡",35.71667,105.06667,NA,"","","甘肃会宁县",0,5,1,"刘乃发,黄族豪,2004","Ding, Changqing"
"Arborophila ardens","Hainan Hill Partridge","海南山鹧鸪",18.9,109.7,190304,"","","海南五指山自然保护区",0,3,1,"Morioka, 1957","Ding, Changqing"
"Arborophila ardens","Hainan Hill Partridge","海南山鹧鸪",18.9,109.7,198804,"","","海南五指山自然保护区",0,3,1,"King & Liao Weiping,1989","Ding, Changqing"
"Arborophila ardens","Hainan Hill Partridge","海南山鹧鸪",18.9,109.7,198800,"","","海南五指山",0,3,1,"高育仁,1991","Ding, Changqing"
